Language Models - 128 paths
OEGreedy,0.0010499954223632812,10.210523897417142,34291712
OEGreedy,0.0010030269622802734,11.009894889894092,173601792
OEGreedy,0.0009961128234863281,11.615809375286036,548667392
OEGreedy,0.002827882766723633,12.00406403115969,8587973632
OEGreedy,0.002917766571044922,15.918935017872371,99375123456
OEGreedy,0.0028688907623291016,16.43003015203173,314074464256
OEGreedy,0.0009739398956298828,10.455833846174684,22809600
OEGreedy,0.0026900768280029297,10.251076364956129,58854400
OEGreedy,0.0027840137481689453,14.556019165190198,57206476800
OEGreedy,0.0019447803497314453,14.836520741465286,68719476736
SesumGreedy,0.006337165832519531,9.809098224548277,20101172
SesumGreedy,0.006415843963623047,10.525330142971978,984957428
SesumGreedy,0.006407022476196289,10.644297612483985,984957428
SesumGreedy,0.017221927642822266,9.474868348671254,8175616
SesumGreedy,0.013411998748779297,12.339440614739164,496668672
SesumGreedy,0.0140838623046875,13.159434372289985,6409682944
SesumGreedy,0.004993915557861328,10.248145587210729,22809600
SesumGreedy,0.017258882522583008,9.430763028431267,7782400
SesumGreedy,0.013532161712646484,12.652433369339517,472780800
SesumGreedy,0.010344982147216797,13.124781242375732,4294967296
SesumKaHyPar,0.20174217224121094,8.409841800358242,612352
SesumKaHyPar,0.192368745803833,9.190650964873518,2066688
SesumKaHyPar,0.20582914352416992,9.780741534899681,4898816
SesumKaHyPar,0.795490026473999,8.374154066630128,510976
SesumKaHyPar,0.7733438014984131,10.98650129825805,289723392
SesumKaHyPar,0.7602689266204834,11.620166060186559,915668992
SesumKaHyPar,0.16201210021972656,9.197547186568583,1900800
SesumKaHyPar,0.735508918762207,8.463984834794873,486400
SesumKaHyPar,0.7451989650726318,11.062206716531865,39398400
SesumKaHyPar,0.529994010925293,12.754604297940562,822083584
CotengraGreedy,0.5611259937286377,9.633691256531735,5764801
CotengraGreedy,0.555433988571167,10.656001540198783,29042496
CotengraGreedy,0.5553171634674072,10.759293714314005,68841472
CotengraGreedy,0.597991943359375,10.705907840926962,400605184
CotengraGreedy,0.5842370986938477,17.466901116519,19883305951488
CotengraGreedy,0.585913896560669,18.276186798670842,27627209253196
CotengraGreedy,0.5590298175811768,11.096865072752838,210830400
CotengraGreedy,0.5921247005462646,11.625388336567628,3766681600
CotengraGreedy,0.5845141410827637,18.435094412001618,90615059251200
CotengraGreedy,0.5693929195404053,13.693125229817744,4294967296
CotengraKaHyPar,5.744985103607178,8.402837729166379,612352
CotengraKaHyPar,6.558137893676758,9.187975236614301,2066688
CotengraKaHyPar,7.469748258590698,9.79007536278599,4898816
CotengraKaHyPar,11.629418849945068,8.373381177620116,510976
CotengraKaHyPar,34.42102599143982,10.90756200535347,41389056
CotengraKaHyPar,30.47090983390808,11.582966787304525,130809856
CotengraKaHyPar,7.241827011108398,9.193836826008393,1900800
CotengraKaHyPar,15.11192798614502,8.458179820410786,486400
CotengraKaHyPar,29.306598901748657,11.068868691221875,39398400
CotengraKaHyPar,12.256426811218262,13.033609867451547,13153337344
OERandomGreedy,0.11435794830322266,9.537224675833047,20101172
OERandomGreedy,0.11641383171081543,10.115459174183197,14466816
OERandomGreedy,0.1170949935913086,9.922744896309437,34291712
OERandomGreedy,0.3282947540283203,9.662642468879415,25037824
OERandomGreedy,0.32390403747558594,12.258471716396533,496668672
OERandomGreedy,0.3236520290374756,12.45166032775841,6409682944
OERandomGreedy,0.10814380645751953,9.589322157911718,22809600
OERandomGreedy,0.31824684143066406,9.040805581920708,1945600
OERandomGreedy,0.3226640224456787,11.918161426207972,472780800
OERandomGreedy,0.21797728538513184,13.675144704209838,4294967296
